,id_x,hotel_id,overall_rating,value_rating,rooms_rating,location_rating,cleanliness_rating,service_rating,sleep_quality_rating,pic_num,tourism,mobile,review_date,helpful_count,owner_replied,id_y,hotel_name,city
55052,132250419,2402972,2.0,3.0,3.0,4.0,3.0,3.0,3.0,0,couple,N,18/06/2012,1,N,2402972,Holiday Club Saimaa,Imatra
55053,133221275,2402972,4.0,4.0,3.0,3.0,4.0,3.0,4.0,0,friends,N,01/07/2012,1,N,2402972,Holiday Club Saimaa,Imatra
55054,133342808,2402972,4.0,4.0,4.0,5.0,5.0,3.0,5.0,0,family,N,03/07/2012,0,N,2402972,Holiday Club Saimaa,Imatra
55055,133396295,2402972,2.0,1.0,5.0,3.0,3.0,1.0,4.0,0,business,N,03/07/2012,2,N,2402972,Holiday Club Saimaa,Imatra
55056,134270630,2402972,2.0,2.0,5.0,5.0,4.0,1.0,5.0,2,family,N,13/07/2012,1,N,2402972,Holiday Club Saimaa,Imatra
55058,137858958,2402972,4.0,3.0,4.0,3.0,4.0,3.0,4.0,0,friends,N,21/08/2012,0,N,2402972,Holiday Club Saimaa,Imatra
55059,140509123,2402972,3.0,2.0,3.0,3.0,3.0,3.0,4.0,8,solo,N,17/09/2012,4,N,2402972,Holiday Club Saimaa,Imatra
55060,140703662,2402972,5.0,5.0,5.0,5.0,4.0,4.0,5.0,0,family,N,19/09/2012,5,N,2402972,Holiday Club Saimaa,Imatra
55061,141066823,2402972,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,24/09/2012,3,N,2402972,Holiday Club Saimaa,Imatra
55062,141721070,2402972,3.0,3.0,3.0,3.0,3.0,4.0,4.0,0,business,N,01/10/2012,2,N,2402972,Holiday Club Saimaa,Imatra
55063,144906718,2402972,5.0,5.0,5.0,5.0,4.0,4.0,5.0,0,family,N,07/11/2012,2,N,2402972,Holiday Club Saimaa,Imatra
55064,145550099,2402972,3.0,3.0,4.0,2.0,4.0,3.0,4.0,0,business,N,16/11/2012,1,N,2402972,Holiday Club Saimaa,Imatra
55065,146958935,2402972,3.0,2.0,5.0,3.0,5.0,2.0,5.0,0,family,N,07/12/2012,0,N,2402972,Holiday Club Saimaa,Imatra
55066,147712449,2402972,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,solo,N,18/12/2012,1,N,2402972,Holiday Club Saimaa,Imatra
55067,147875125,2402972,5.0,5.0,4.0,5.0,4.0,4.0,4.0,0,family,N,21/12/2012,2,N,2402972,Holiday Club Saimaa,Imatra
55068,148019176,2402972,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3,family,N,24/12/2012,1,N,2402972,Holiday Club Saimaa,Imatra
55070,148055806,2402972,4.0,3.0,5.0,5.0,5.0,5.0,4.0,2,family,N,25/12/2012,3,N,2402972,Holiday Club Saimaa,Imatra
55071,148257891,2402972,3.0,3.0,4.0,4.0,4.0,4.0,4.0,0,couple,N,28/12/2012,0,N,2402972,Holiday Club Saimaa,Imatra
55072,151511019,2402972,5.0,4.0,5.0,5.0,4.0,4.0,5.0,0,friends,N,05/02/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55073,151869797,2402972,4.0,4.0,4.0,3.0,5.0,4.0,5.0,0,family,N,11/02/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55074,152245913,2402972,4.0,5.0,3.0,3.0,5.0,5.0,5.0,0,couple,N,16/02/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55076,153163930,2402972,3.0,1.0,5.0,5.0,4.0,3.0,5.0,8,family,N,25/02/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55079,155304472,2402972,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,family,N,22/03/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55080,155725300,2402972,3.0,5.0,5.0,5.0,2.0,5.0,5.0,0,family,N,26/03/2013,3,N,2402972,Holiday Club Saimaa,Imatra
55081,155981718,2402972,2.0,1.0,3.0,5.0,1.0,1.0,3.0,0,family,N,29/03/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55082,156278272,2402972,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0,couple,N,01/04/2013,2,N,2402972,Holiday Club Saimaa,Imatra
55083,156363430,2402972,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7,couple,N,02/04/2013,2,N,2402972,Holiday Club Saimaa,Imatra
55084,159882172,2402972,2.0,2.0,3.0,4.0,3.0,3.0,4.0,0,family,N,07/05/2013,2,N,2402972,Holiday Club Saimaa,Imatra
55087,164717965,2402972,5.0,5.0,4.0,4.0,4.0,4.0,5.0,0,couple,N,21/06/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55088,164721936,2402972,3.0,3.0,4.0,5.0,4.0,2.0,4.0,0,family,N,21/06/2013,2,N,2402972,Holiday Club Saimaa,Imatra
55089,167604683,2402972,3.0,3.0,2.0,5.0,2.0,2.0,5.0,0,couple,N,15/07/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55090,167674267,2402972,4.0,4.0,4.0,4.0,3.0,4.0,5.0,0,friends,N,15/07/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55091,167758442,2402972,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,16/07/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55092,167882992,2402972,5.0,4.0,4.0,4.0,4.0,4.0,5.0,8,couple,N,17/07/2013,2,N,2402972,Holiday Club Saimaa,Imatra
55093,168061664,2402972,4.0,3.0,3.0,5.0,4.0,3.0,4.0,0,family,N,18/07/2013,2,N,2402972,Holiday Club Saimaa,Imatra
55094,168621353,2402972,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0,couple,N,22/07/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55095,168896204,2402972,4.0,4.0,5.0,4.0,5.0,5.0,5.0,0,couple,N,24/07/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55097,170347211,2402972,4.0,3.0,4.0,4.0,4.0,3.0,5.0,0,friends,N,01/08/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55098,170987968,2402972,4.0,3.0,4.0,5.0,5.0,4.0,5.0,0,couple,N,06/08/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55100,171745583,2402972,4.0,2.0,4.0,4.0,5.0,4.0,5.0,1,family,N,11/08/2013,2,N,2402972,Holiday Club Saimaa,Imatra
55101,172263770,2402972,5.0,5.0,5.0,2.0,5.0,3.0,4.0,0,friends,N,14/08/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55102,172922620,2402972,2.0,2.0,3.0,3.0,3.0,1.0,3.0,0,family,N,19/08/2013,3,N,2402972,Holiday Club Saimaa,Imatra
55104,174442303,2402972,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0,business,N,28/08/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55106,175419927,2402972,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,family,N,03/09/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55107,177028760,2402972,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,friends,N,13/09/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55108,177676668,2402972,4.0,4.0,4.0,3.0,5.0,4.0,5.0,0,business,N,18/09/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55109,179480711,2402972,2.0,2.0,3.0,2.0,3.0,4.0,2.0,0,family,N,02/10/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55112,180765452,2402972,4.0,4.0,5.0,4.0,5.0,5.0,5.0,0,family,N,13/10/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55114,182479938,2402972,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,26/10/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55115,183020182,2402972,5.0,4.0,5.0,3.0,5.0,5.0,4.0,0,friends,N,31/10/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55116,183725983,2402972,4.0,4.0,5.0,4.0,5.0,5.0,5.0,0,family,N,06/11/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55117,183878567,2402972,4.0,4.0,4.0,3.0,5.0,5.0,5.0,0,family,N,07/11/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55118,183899594,2402972,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,07/11/2013,2,N,2402972,Holiday Club Saimaa,Imatra
55119,184093450,2402972,5.0,4.0,5.0,4.0,5.0,4.0,5.0,0,friends,N,08/11/2013,4,N,2402972,Holiday Club Saimaa,Imatra
55120,184142590,2402972,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,09/11/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55121,184172662,2402972,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,family,N,09/11/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55123,186133600,2402972,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,27/11/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55124,187185862,2402972,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,family,N,09/12/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55126,187331041,2402972,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,10/12/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55127,187344904,2402972,3.0,2.0,5.0,3.0,4.0,3.0,4.0,0,couple,N,11/12/2013,2,N,2402972,Holiday Club Saimaa,Imatra
55128,187462617,2402972,4.0,3.0,5.0,5.0,4.0,4.0,5.0,8,couple,N,12/12/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55129,187989791,2402972,4.0,4.0,5.0,4.0,4.0,5.0,4.0,0,family,N,18/12/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55130,188116086,2402972,4.0,3.0,3.0,3.0,4.0,4.0,4.0,0,couple,N,20/12/2013,0,N,2402972,Holiday Club Saimaa,Imatra
55131,188421456,2402972,5.0,4.0,5.0,5.0,4.0,4.0,5.0,0,family,N,23/12/2013,1,N,2402972,Holiday Club Saimaa,Imatra
55133,189701444,2402972,5.0,4.0,5.0,5.0,4.0,4.0,5.0,0,couple,N,05/01/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55135,190305215,2402972,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0,family,N,09/01/2014,2,N,2402972,Holiday Club Saimaa,Imatra
55137,190696169,2402972,4.0,4.0,3.0,4.0,4.0,3.0,4.0,0,business,N,13/01/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55138,191063556,2402972,2.0,2.0,4.0,5.0,3.0,2.0,5.0,0,family,N,16/01/2014,7,N,2402972,Holiday Club Saimaa,Imatra
55139,191153154,2402972,3.0,2.0,5.0,5.0,2.0,4.0,5.0,0,couple,N,17/01/2014,2,N,2402972,Holiday Club Saimaa,Imatra
55140,191466938,2402972,3.0,2.0,4.0,4.0,5.0,3.0,5.0,0,friends,N,20/01/2014,2,N,2402972,Holiday Club Saimaa,Imatra
55141,192268671,2402972,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,27/01/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55142,192317072,2402972,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0,friends,N,27/01/2014,1,N,2402972,Holiday Club Saimaa,Imatra
55143,193342143,2402972,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0,friends,N,07/02/2014,1,N,2402972,Holiday Club Saimaa,Imatra
55145,195129880,2402972,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,23/02/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55146,195131211,2402972,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2,couple,N,23/02/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55147,195188419,2402972,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0,family,N,24/02/2014,1,N,2402972,Holiday Club Saimaa,Imatra
55148,196082275,2402972,4.0,4.0,4.0,3.0,3.0,4.0,4.0,0,family,N,03/03/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55149,196265195,2402972,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,05/03/2014,1,N,2402972,Holiday Club Saimaa,Imatra
55150,196530489,2402972,4.0,3.0,5.0,5.0,4.0,3.0,5.0,0,family,N,07/03/2014,1,N,2402972,Holiday Club Saimaa,Imatra
55151,196965542,2402972,3.0,3.0,5.0,5.0,5.0,3.0,5.0,0,family,N,11/03/2014,2,N,2402972,Holiday Club Saimaa,Imatra
55152,197085683,2402972,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,11/03/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55153,198185740,2402972,5.0,3.0,4.0,3.0,4.0,4.0,4.0,0,family,N,21/03/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55154,198986665,2402972,4.0,5.0,4.0,4.0,5.0,4.0,4.0,0,friends,N,27/03/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55155,199008765,2402972,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,family,N,28/03/2014,1,N,2402972,Holiday Club Saimaa,Imatra
55156,199792130,2402972,3.0,2.0,4.0,4.0,4.0,4.0,4.0,0,family,N,03/04/2014,1,N,2402972,Holiday Club Saimaa,Imatra
55157,200298226,2402972,5.0,4.0,5.0,4.0,5.0,4.0,5.0,2,family,N,07/04/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55159,201062377,2402972,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,14/04/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55160,201346753,2402972,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,family,N,15/04/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55161,201558204,2402972,4.0,4.0,5.0,4.0,5.0,4.0,4.0,0,couple,N,17/04/2014,1,N,2402972,Holiday Club Saimaa,Imatra
55163,201653791,2402972,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0,solo,N,18/04/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55165,202023882,2402972,4.0,4.0,5.0,5.0,3.0,4.0,4.0,0,family,N,21/04/2014,1,N,2402972,Holiday Club Saimaa,Imatra
55167,202586142,2402972,3.0,3.0,4.0,3.0,4.0,4.0,3.0,0,couple,N,24/04/2014,4,N,2402972,Holiday Club Saimaa,Imatra
55168,202699985,2402972,4.0,2.0,5.0,5.0,3.0,3.0,5.0,0,family,N,25/04/2014,3,N,2402972,Holiday Club Saimaa,Imatra
55170,208025757,2402972,4.0,3.0,5.0,4.0,5.0,5.0,5.0,0,couple,N,30/05/2014,3,N,2402972,Holiday Club Saimaa,Imatra
55171,208230172,2402972,4.0,5.0,4.0,3.0,3.0,4.0,4.0,8,family,N,31/05/2014,3,N,2402972,Holiday Club Saimaa,Imatra
55172,208677662,2402972,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0,family,N,03/06/2014,1,N,2402972,Holiday Club Saimaa,Imatra
55174,209436648,2402972,5.0,4.0,5.0,5.0,5.0,4.0,4.0,8,couple,N,08/06/2014,3,N,2402972,Holiday Club Saimaa,Imatra
55175,209671978,2402972,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0,family,N,09/06/2014,0,N,2402972,Holiday Club Saimaa,Imatra
55176,212581401,2402972,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0,family,N,29/06/2014,3,N,2402972,Holiday Club Saimaa,Imatra
55231,239960202,2402972,3.0,3.0,5.0,5.0,5.0,2.0,5.0,0,family,N,15/11/2014,3,N,2402972,Holiday Club Saimaa,Imatra
55372,213846203,2522668,3.0,3.0,2.0,5.0,3.0,3.0,4.0,1,business,N,05/07/2014,0,N,2522668,Petays Resort,Tyrvanto
55385,132885617,2554253,4.0,4.0,5.0,4.0,4.0,4.0,5.0,0,friends,N,27/06/2012,1,Y,2554253,Scandic Tampere Station,Tampere
55386,133455685,2554253,4.0,5.0,4.0,5.0,4.0,4.0,5.0,0,business,N,04/07/2012,0,N,2554253,Scandic Tampere Station,Tampere
55387,133600557,2554253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,06/07/2012,0,N,2554253,Scandic Tampere Station,Tampere
55388,135060300,2554253,4.0,5.0,4.0,5.0,5.0,4.0,4.0,0,family,N,22/07/2012,0,N,2554253,Scandic Tampere Station,Tampere
55389,135130334,2554253,5.0,5.0,4.0,4.0,5.0,4.0,5.0,0,family,N,23/07/2012,0,N,2554253,Scandic Tampere Station,Tampere
55390,135168472,2554253,4.0,5.0,5.0,4.0,5.0,5.0,4.0,0,friends,N,23/07/2012,1,N,2554253,Scandic Tampere Station,Tampere
55392,135606626,2554253,4.0,4.0,4.0,5.0,5.0,5.0,4.0,0,family,N,28/07/2012,0,N,2554253,Scandic Tampere Station,Tampere
55393,135862395,2554253,3.0,3.0,3.0,4.0,4.0,3.0,4.0,0,family,N,31/07/2012,0,Y,2554253,Scandic Tampere Station,Tampere
55394,136076458,2554253,4.0,5.0,4.0,5.0,4.0,4.0,5.0,0,couple,N,02/08/2012,3,N,2554253,Scandic Tampere Station,Tampere
55395,137076379,2554253,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,13/08/2012,2,N,2554253,Scandic Tampere Station,Tampere
55396,137339501,2554253,4.0,3.0,4.0,4.0,4.0,3.0,4.0,0,business,N,16/08/2012,1,N,2554253,Scandic Tampere Station,Tampere
55397,137630965,2554253,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0,business,N,19/08/2012,2,N,2554253,Scandic Tampere Station,Tampere
55398,137880256,2554253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,21/08/2012,1,N,2554253,Scandic Tampere Station,Tampere
55399,138574662,2554253,4.0,4.0,4.0,4.0,3.0,4.0,5.0,0,family,N,27/08/2012,0,N,2554253,Scandic Tampere Station,Tampere
55400,139120453,2554253,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0,family,N,01/09/2012,0,N,2554253,Scandic Tampere Station,Tampere
55401,140978559,2554253,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0,friends,N,23/09/2012,0,N,2554253,Scandic Tampere Station,Tampere
55402,141908307,2554253,4.0,4.0,4.0,3.0,4.0,3.0,4.0,0,family,N,03/10/2012,2,N,2554253,Scandic Tampere Station,Tampere
55403,142310091,2554253,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,08/10/2012,1,N,2554253,Scandic Tampere Station,Tampere
55404,142536153,2554253,5.0,5.0,5.0,4.0,4.0,5.0,3.0,0,business,N,11/10/2012,1,N,2554253,Scandic Tampere Station,Tampere
55405,142793382,2554253,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,14/10/2012,3,N,2554253,Scandic Tampere Station,Tampere
55406,143106767,2554253,2.0,2.0,2.0,3.0,2.0,3.0,1.0,0,family,N,18/10/2012,0,Y,2554253,Scandic Tampere Station,Tampere
55407,144493341,2554253,3.0,2.0,3.0,3.0,4.0,3.0,3.0,0,friends,N,04/11/2012,0,Y,2554253,Scandic Tampere Station,Tampere
55408,145146773,2554253,4.0,3.0,4.0,3.0,5.0,3.0,4.0,0,couple,N,11/11/2012,1,N,2554253,Scandic Tampere Station,Tampere
55409,145293872,2554253,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,12/11/2012,1,N,2554253,Scandic Tampere Station,Tampere
55410,145754738,2554253,3.0,3.0,3.0,4.0,4.0,4.0,3.0,0,friends,N,19/11/2012,1,Y,2554253,Scandic Tampere Station,Tampere
55411,146158378,2554253,4.0,4.0,5.0,4.0,4.0,4.0,5.0,0,couple,N,25/11/2012,0,Y,2554253,Scandic Tampere Station,Tampere
55412,146235449,2554253,3.0,3.0,3.0,1.0,3.0,3.0,1.0,0,business,N,26/11/2012,0,Y,2554253,Scandic Tampere Station,Tampere
55414,146862494,2554253,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5,business,N,06/12/2012,0,Y,2554253,Scandic Tampere Station,Tampere
55415,147361662,2554253,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1,business,N,13/12/2012,0,Y,2554253,Scandic Tampere Station,Tampere
55416,150244088,2554253,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0,business,N,21/01/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55418,152052477,2554253,4.0,5.0,4.0,4.0,5.0,5.0,3.0,0,business,N,13/02/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55419,152268901,2554253,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4,business,N,16/02/2013,1,Y,2554253,Scandic Tampere Station,Tampere
55420,153114412,2554253,4.0,5.0,4.0,4.0,5.0,4.0,5.0,2,couple,N,25/02/2013,1,Y,2554253,Scandic Tampere Station,Tampere
55421,153500679,2554253,4.0,5.0,5.0,3.0,5.0,4.0,5.0,0,couple,N,01/03/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55423,154443116,2554253,4.0,4.0,5.0,4.0,4.0,5.0,5.0,0,friends,N,13/03/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55424,154648762,2554253,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2,business,N,15/03/2013,1,Y,2554253,Scandic Tampere Station,Tampere
55425,154747600,2554253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,16/03/2013,1,Y,2554253,Scandic Tampere Station,Tampere
55426,154783406,2554253,3.0,3.0,3.0,4.0,5.0,4.0,5.0,0,couple,N,16/03/2013,1,Y,2554253,Scandic Tampere Station,Tampere
55427,155794588,2554253,4.0,4.0,3.0,4.0,5.0,4.0,4.0,0,family,N,27/03/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55428,156846469,2554253,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0,business,N,07/04/2013,1,Y,2554253,Scandic Tampere Station,Tampere
55429,157479887,2554253,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0,couple,N,12/04/2013,2,Y,2554253,Scandic Tampere Station,Tampere
55430,158470278,2554253,4.0,2.0,5.0,5.0,5.0,3.0,4.0,1,business,N,22/04/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55431,158600228,2554253,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,23/04/2013,0,N,2554253,Scandic Tampere Station,Tampere
55432,158612590,2554253,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0,business,N,23/04/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55433,160039684,2554253,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7,business,N,08/05/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55434,160848655,2554253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,15/05/2013,5,Y,2554253,Scandic Tampere Station,Tampere
55437,161892893,2554253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,business,N,26/05/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55438,162314408,2554253,5.0,3.0,5.0,4.0,5.0,5.0,4.0,0,family,N,29/05/2013,3,Y,2554253,Scandic Tampere Station,Tampere
55439,162338340,2554253,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0,family,N,29/05/2013,1,Y,2554253,Scandic Tampere Station,Tampere
55440,162602855,2554253,4.0,5.0,5.0,5.0,5.0,4.0,5.0,0,business,N,01/06/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55442,162756376,2554253,2.0,1.0,3.0,4.0,4.0,2.0,1.0,0,family,N,02/06/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55444,165442464,2554253,5.0,4.0,4.0,4.0,5.0,5.0,3.0,0,family,N,27/06/2013,1,Y,2554253,Scandic Tampere Station,Tampere
55446,166902916,2554253,4.0,5.0,4.0,5.0,5.0,4.0,4.0,0,business,N,09/07/2013,1,Y,2554253,Scandic Tampere Station,Tampere
55447,167964305,2554253,4.0,4.0,4.0,5.0,4.0,4.0,3.0,0,business,N,17/07/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55448,169305842,2554253,5.0,4.0,5.0,4.0,5.0,4.0,5.0,0,couple,N,27/07/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55450,170073841,2554253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,30/07/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55451,170169789,2554253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,business,N,31/07/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55452,170792728,2554253,5.0,4.0,5.0,5.0,4.0,5.0,4.0,0,family,N,04/08/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55453,171430550,2554253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,09/08/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55454,172016844,2554253,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,family,N,13/08/2013,1,N,2554253,Scandic Tampere Station,Tampere
55455,172365499,2554253,5.0,3.0,5.0,5.0,5.0,5.0,4.0,0,couple,N,15/08/2013,0,N,2554253,Scandic Tampere Station,Tampere
55456,173656405,2554253,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,23/08/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55457,174818346,2554253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,30/08/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55458,175454081,2554253,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,couple,N,03/09/2013,0,N,2554253,Scandic Tampere Station,Tampere
55460,176717090,2554253,4.0,5.0,5.0,4.0,5.0,4.0,5.0,0,business,N,11/09/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55461,176836641,2554253,5.0,3.0,5.0,4.0,5.0,4.0,5.0,0,business,N,12/09/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55462,177746355,2554253,4.0,4.0,4.0,5.0,4.0,3.0,4.0,0,business,N,19/09/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55464,179731541,2554253,5.0,3.0,5.0,4.0,5.0,4.0,5.0,0,business,N,04/10/2013,0,N,2554253,Scandic Tampere Station,Tampere
55465,179821959,2554253,3.0,3.0,3.0,4.0,4.0,3.0,4.0,0,business,N,05/10/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55466,179897878,2554253,4.0,4.0,4.0,5.0,4.0,4.0,5.0,0,couple,N,06/10/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55467,180018057,2554253,4.0,4.0,4.0,5.0,5.0,5.0,3.0,0,couple,N,07/10/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55469,180707488,2554253,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3,couple,N,12/10/2013,0,N,2554253,Scandic Tampere Station,Tampere
55470,181367282,2554253,3.0,3.0,3.0,4.0,4.0,3.0,4.0,0,business,N,17/10/2013,0,N,2554253,Scandic Tampere Station,Tampere
55472,182492292,2554253,4.0,5.0,4.0,4.0,5.0,5.0,5.0,8,family,N,26/10/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55473,182779330,2554253,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0,business,N,28/10/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55474,182957630,2554253,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0,family,N,30/10/2013,3,N,2554253,Scandic Tampere Station,Tampere
55475,183392518,2554253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,03/11/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55476,183425671,2554253,4.0,4.0,4.0,5.0,5.0,5.0,4.0,0,family,N,03/11/2013,0,Y,2554253,Scandic Tampere Station,Tampere
55477,183512525,2554253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,04/11/2013,0,Y,2554253,Scandic Tampere Station,Tampere
